filename,targets
1_cumulus_000224.jpg,0
1_cumulus_000225.jpg,0
1_cumulus_000226.jpg,0
1_cumulus_000227.jpg,0
1_cumulus_000228.jpg,0
1_cumulus_000229.jpg,0
1_cumulus_000230.jpg,0
1_cumulus_000231.jpg,0
1_cumulus_000232.jpg,0
1_cumulus_000233.jpg,0
1_cumulus_000234.jpg,0
1_cumulus_000235.jpg,0
1_cumulus_000236.jpg,0
1_cumulus_000237.jpg,0
1_cumulus_000238.jpg,0
1_cumulus_000239.jpg,0
1_cumulus_000240.jpg,0
1_cumulus_000241.jpg,0
1_cumulus_000242.jpg,0
1_cumulus_000243.jpg,0
1_cumulus_000244.jpg,0
1_cumulus_000245.jpg,0
1_cumulus_000246.jpg,0
1_cumulus_000247.jpg,0
1_cumulus_000248.jpg,0
1_cumulus_000249.jpg,0
1_cumulus_000250.jpg,0
1_cumulus_000251.jpg,0
1_cumulus_000252.jpg,0
1_cumulus_000253.jpg,0
1_cumulus_000254.jpg,0
1_cumulus_000255.jpg,0
1_cumulus_000256.jpg,0
1_cumulus_000257.jpg,0
1_cumulus_000258.jpg,0
1_cumulus_000259.jpg,0
1_cumulus_000260.jpg,0
1_cumulus_000261.jpg,0
1_cumulus_000262.jpg,0
1_cumulus_000263.jpg,0
1_cumulus_000264.jpg,0
1_cumulus_000265.jpg,0
1_cumulus_000266.jpg,0
1_cumulus_000267.jpg,0
1_cumulus_000268.jpg,0
1_cumulus_000269.jpg,0
1_cumulus_000270.jpg,0
1_cumulus_000271.jpg,0
1_cumulus_000272.jpg,0
1_cumulus_000273.jpg,0
1_cumulus_000274.jpg,0
1_cumulus_000275.jpg,0
1_cumulus_000276.jpg,0
1_cumulus_000277.jpg,0
1_cumulus_000278.jpg,0
1_cumulus_000279.jpg,0
1_cumulus_000280.jpg,0
1_cumulus_000281.jpg,0
1_cumulus_000282.jpg,0
1_cumulus_000283.jpg,0
1_cumulus_000284.jpg,0
1_cumulus_000285.jpg,0
1_cumulus_000286.jpg,0
1_cumulus_000287.jpg,0
1_cumulus_000288.jpg,0
1_cumulus_000289.jpg,0
1_cumulus_000290.jpg,0
1_cumulus_000291.jpg,0
1_cumulus_000292.jpg,0
1_cumulus_000293.jpg,0
1_cumulus_000294.jpg,0
1_cumulus_000295.jpg,0
1_cumulus_000296.jpg,0
1_cumulus_000297.jpg,0
1_cumulus_000298.jpg,0
1_cumulus_000299.jpg,0
1_cumulus_000300.jpg,0
1_cumulus_000301.jpg,0
1_cumulus_000302.jpg,0
1_cumulus_000303.jpg,0
1_cumulus_000304.jpg,0
1_cumulus_000305.jpg,0
1_cumulus_000306.jpg,0
1_cumulus_000307.jpg,0
1_cumulus_000308.jpg,0
1_cumulus_000309.jpg,0
1_cumulus_000310.jpg,0
1_cumulus_000311.jpg,0
1_cumulus_000312.jpg,0
1_cumulus_000313.jpg,0
1_cumulus_000314.jpg,0
1_cumulus_000315.jpg,0
1_cumulus_000316.jpg,0
1_cumulus_000317.jpg,0
1_cumulus_000318.jpg,0
1_cumulus_000319.jpg,0
1_cumulus_000320.jpg,0
1_cumulus_000321.jpg,0
1_cumulus_000322.jpg,0
1_cumulus_000323.jpg,0
1_cumulus_000324.jpg,0
1_cumulus_000325.jpg,0
1_cumulus_000326.jpg,0
1_cumulus_000327.jpg,0
1_cumulus_000328.jpg,0
1_cumulus_000329.jpg,0
1_cumulus_000330.jpg,0
1_cumulus_000331.jpg,0
1_cumulus_000332.jpg,0
1_cumulus_000333.jpg,0
1_cumulus_000334.jpg,0
1_cumulus_000335.jpg,0
1_cumulus_000336.jpg,0
1_cumulus_000337.jpg,0
1_cumulus_000338.jpg,0
1_cumulus_000339.jpg,0
1_cumulus_000340.jpg,0
1_cumulus_000341.jpg,0
1_cumulus_000342.jpg,0
1_cumulus_000343.jpg,0
1_cumulus_000344.jpg,0
1_cumulus_000345.jpg,0
1_cumulus_000346.jpg,0
1_cumulus_000347.jpg,0
1_cumulus_000348.jpg,0
1_cumulus_000349.jpg,0
1_cumulus_000350.jpg,0
1_cumulus_000351.jpg,0
1_cumulus_000352.jpg,0
1_cumulus_000353.jpg,0
1_cumulus_000354.jpg,0
1_cumulus_000355.jpg,0
1_cumulus_000356.jpg,0
1_cumulus_000357.jpg,0
1_cumulus_000358.jpg,0
1_cumulus_000359.jpg,0
1_cumulus_000360.jpg,0
1_cumulus_000361.jpg,0
1_cumulus_000362.jpg,0
1_cumulus_000363.jpg,0
1_cumulus_000364.jpg,0
1_cumulus_000365.jpg,0
1_cumulus_000366.jpg,0
1_cumulus_000367.jpg,0
1_cumulus_000368.jpg,0
1_cumulus_000369.jpg,0
1_cumulus_000370.jpg,0
1_cumulus_000371.jpg,0
1_cumulus_000372.jpg,0
1_cumulus_000373.jpg,0
1_cumulus_000374.jpg,0
1_cumulus_000375.jpg,0
1_cumulus_000376.jpg,0
1_cumulus_000377.jpg,0
1_cumulus_000378.jpg,0
1_cumulus_000379.jpg,0
1_cumulus_000380.jpg,0
1_cumulus_000381.jpg,0
1_cumulus_000382.jpg,0
1_cumulus_000383.jpg,0
1_cumulus_000384.jpg,0
1_cumulus_000385.jpg,0
1_cumulus_000386.jpg,0
1_cumulus_000387.jpg,0
1_cumulus_000388.jpg,0
1_cumulus_000389.jpg,0
1_cumulus_000390.jpg,0
1_cumulus_000391.jpg,0
1_cumulus_000392.jpg,0
1_cumulus_000393.jpg,0
1_cumulus_000394.jpg,0
1_cumulus_000395.jpg,0
1_cumulus_000396.jpg,0
1_cumulus_000397.jpg,0
1_cumulus_000398.jpg,0
1_cumulus_000399.jpg,0
1_cumulus_000400.jpg,0
1_cumulus_000401.jpg,0
1_cumulus_000402.jpg,0
1_cumulus_000403.jpg,0
1_cumulus_000404.jpg,0
1_cumulus_000405.jpg,0
1_cumulus_000406.jpg,0
1_cumulus_000407.jpg,0
1_cumulus_000408.jpg,0
1_cumulus_000409.jpg,0
1_cumulus_000410.jpg,0
1_cumulus_000411.jpg,0
1_cumulus_000412.jpg,0
1_cumulus_000413.jpg,0
1_cumulus_000414.jpg,0
1_cumulus_000415.jpg,0
1_cumulus_000416.jpg,0
1_cumulus_000417.jpg,0
1_cumulus_000418.jpg,0
1_cumulus_000419.jpg,0
1_cumulus_000420.jpg,0
1_cumulus_000421.jpg,0
1_cumulus_000422.jpg,0
1_cumulus_000423.jpg,0
1_cumulus_000424.jpg,0
1_cumulus_000425.jpg,0
1_cumulus_000426.jpg,0
1_cumulus_000427.jpg,0
1_cumulus_000428.jpg,0
1_cumulus_000429.jpg,0
1_cumulus_000430.jpg,0
1_cumulus_000431.jpg,0
1_cumulus_000432.jpg,0
1_cumulus_000433.jpg,0
1_cumulus_000434.jpg,0
1_cumulus_000435.jpg,0
1_cumulus_000436.jpg,0
1_cumulus_000437.jpg,0
1_cumulus_000438.jpg,0
1_cumulus_000439.jpg,0
1_cumulus_000440.jpg,0
1_cumulus_000441.jpg,0
1_cumulus_000442.jpg,0
1_cumulus_000443.jpg,0
1_cumulus_000444.jpg,0
1_cumulus_000445.jpg,0
1_cumulus_000446.jpg,0
1_cumulus_000447.jpg,0
1_cumulus_000448.jpg,0
1_cumulus_000449.jpg,0
1_cumulus_000450.jpg,0
1_cumulus_000451.jpg,0
1_cumulus_000452.jpg,0
1_cumulus_000453.jpg,0
1_cumulus_000454.jpg,0
1_cumulus_000455.jpg,0
1_cumulus_000456.jpg,0
1_cumulus_000457.jpg,0
1_cumulus_000458.jpg,0
1_cumulus_000459.jpg,0
1_cumulus_000460.jpg,0
1_cumulus_000461.jpg,0
1_cumulus_000462.jpg,0
1_cumulus_000463.jpg,0
1_cumulus_000464.jpg,0
1_cumulus_000465.jpg,0
1_cumulus_000466.jpg,0
1_cumulus_000467.jpg,0
1_cumulus_000468.jpg,0
1_cumulus_000469.jpg,0
1_cumulus_000470.jpg,0
1_cumulus_000471.jpg,0
1_cumulus_000472.jpg,0
1_cumulus_000473.jpg,0
1_cumulus_000474.jpg,0
1_cumulus_000475.jpg,0
1_cumulus_000476.jpg,0
1_cumulus_000477.jpg,0
1_cumulus_000478.jpg,0
1_cumulus_000479.jpg,0
1_cumulus_000480.jpg,0
1_cumulus_000481.jpg,0
1_cumulus_000482.jpg,0
1_cumulus_000483.jpg,0
1_cumulus_000484.jpg,0
1_cumulus_000485.jpg,0
1_cumulus_000486.jpg,0
1_cumulus_000487.jpg,0
1_cumulus_000488.jpg,0
1_cumulus_000489.jpg,0
1_cumulus_000490.jpg,0
1_cumulus_000491.jpg,0
1_cumulus_000492.jpg,0
1_cumulus_000493.jpg,0
1_cumulus_000494.jpg,0
1_cumulus_000495.jpg,0
1_cumulus_000496.jpg,0
1_cumulus_000497.jpg,0
1_cumulus_000498.jpg,0
1_cumulus_000499.jpg,0
1_cumulus_000500.jpg,0
1_cumulus_000501.jpg,0
1_cumulus_000502.jpg,0
1_cumulus_000503.jpg,0
1_cumulus_000504.jpg,0
1_cumulus_000505.jpg,0
1_cumulus_000506.jpg,0
1_cumulus_000507.jpg,0
1_cumulus_000508.jpg,0
1_cumulus_000509.jpg,0
1_cumulus_000510.jpg,0
1_cumulus_000511.jpg,0
1_cumulus_000512.jpg,0
1_cumulus_000513.jpg,0
1_cumulus_000514.jpg,0
1_cumulus_000515.jpg,0
1_cumulus_000516.jpg,0
1_cumulus_000517.jpg,0
1_cumulus_000518.jpg,0
1_cumulus_000519.jpg,0
1_cumulus_000520.jpg,0
1_cumulus_000521.jpg,0
1_cumulus_000522.jpg,0
1_cumulus_000523.jpg,0
1_cumulus_000524.jpg,0
1_cumulus_000525.jpg,0
1_cumulus_000526.jpg,0
1_cumulus_000527.jpg,0
1_cumulus_000528.jpg,0
1_cumulus_000529.jpg,0
1_cumulus_000530.jpg,0
1_cumulus_000531.jpg,0
1_cumulus_000532.jpg,0
1_cumulus_000533.jpg,0
1_cumulus_000534.jpg,0
1_cumulus_000535.jpg,0
1_cumulus_000536.jpg,0
1_cumulus_000537.jpg,0
1_cumulus_000538.jpg,0
1_cumulus_000539.jpg,0
1_cumulus_000540.jpg,0
1_cumulus_000541.jpg,0
1_cumulus_000542.jpg,0
1_cumulus_000543.jpg,0
1_cumulus_000544.jpg,0
1_cumulus_000545.jpg,0
1_cumulus_000546.jpg,0
1_cumulus_000547.jpg,0
1_cumulus_000548.jpg,0
1_cumulus_000549.jpg,0
1_cumulus_000550.jpg,0
1_cumulus_000551.jpg,0
1_cumulus_000552.jpg,0
1_cumulus_000553.jpg,0
1_cumulus_000554.jpg,0
1_cumulus_000555.jpg,0
1_cumulus_000556.jpg,0
1_cumulus_000557.jpg,0
1_cumulus_000558.jpg,0
1_cumulus_000559.jpg,0
1_cumulus_000560.jpg,0
1_cumulus_000561.jpg,0
1_cumulus_000562.jpg,0
1_cumulus_000563.jpg,0
1_cumulus_000564.jpg,0
1_cumulus_000565.jpg,0
1_cumulus_000566.jpg,0
1_cumulus_000567.jpg,0
1_cumulus_000568.jpg,0
1_cumulus_000569.jpg,0
1_cumulus_000570.jpg,0
1_cumulus_000571.jpg,0
1_cumulus_000572.jpg,0
1_cumulus_000573.jpg,0
1_cumulus_000574.jpg,0
1_cumulus_000575.jpg,0
1_cumulus_000576.jpg,0
1_cumulus_000577.jpg,0
1_cumulus_000578.jpg,0
1_cumulus_000579.jpg,0
1_cumulus_000580.jpg,0
1_cumulus_000581.jpg,0
1_cumulus_000582.jpg,0
1_cumulus_000583.jpg,0
1_cumulus_000584.jpg,0
1_cumulus_000585.jpg,0
1_cumulus_000586.jpg,0
1_cumulus_000587.jpg,0
1_cumulus_000588.jpg,0
1_cumulus_000589.jpg,0
1_cumulus_000590.jpg,0
1_cumulus_000591.jpg,0
1_cumulus_000592.jpg,0
1_cumulus_000593.jpg,0
1_cumulus_000594.jpg,0
1_cumulus_000595.jpg,0
1_cumulus_000596.jpg,0
1_cumulus_000597.jpg,0
1_cumulus_000598.jpg,0
1_cumulus_000599.jpg,0
1_cumulus_000600.jpg,0
1_cumulus_000601.jpg,0
1_cumulus_000602.jpg,0
1_cumulus_000603.jpg,0
1_cumulus_000604.jpg,0
1_cumulus_000605.jpg,0
1_cumulus_000606.jpg,0
1_cumulus_000607.jpg,0
1_cumulus_000608.jpg,0
1_cumulus_000609.jpg,0
1_cumulus_000610.jpg,0
1_cumulus_000611.jpg,0
1_cumulus_000612.jpg,0
1_cumulus_000613.jpg,0
1_cumulus_000614.jpg,0
1_cumulus_000615.jpg,0
1_cumulus_000616.jpg,0
1_cumulus_000617.jpg,0
1_cumulus_000618.jpg,0
1_cumulus_000619.jpg,0
1_cumulus_000620.jpg,0
1_cumulus_000621.jpg,0
1_cumulus_000622.jpg,0
1_cumulus_000623.jpg,0
1_cumulus_000624.jpg,0
1_cumulus_000625.jpg,0
1_cumulus_000626.jpg,0
1_cumulus_000627.jpg,0
1_cumulus_000628.jpg,0
1_cumulus_000629.jpg,0
1_cumulus_000630.jpg,0
1_cumulus_000631.jpg,0
1_cumulus_000632.jpg,0
1_cumulus_000633.jpg,0
1_cumulus_000634.jpg,0
1_cumulus_000635.jpg,0
1_cumulus_000636.jpg,0
1_cumulus_000637.jpg,0
1_cumulus_000638.jpg,0
1_cumulus_000639.jpg,0
1_cumulus_000640.jpg,0
1_cumulus_000641.jpg,0
1_cumulus_000642.jpg,0
1_cumulus_000643.jpg,0
1_cumulus_000644.jpg,0
1_cumulus_000645.jpg,0
1_cumulus_000646.jpg,0
1_cumulus_000647.jpg,0
1_cumulus_000648.jpg,0
1_cumulus_000649.jpg,0
1_cumulus_000650.jpg,0
1_cumulus_000651.jpg,0
1_cumulus_000652.jpg,0
1_cumulus_000653.jpg,0
1_cumulus_000654.jpg,0
1_cumulus_000655.jpg,0
1_cumulus_000656.jpg,0
1_cumulus_000657.jpg,0
1_cumulus_000658.jpg,0
1_cumulus_000659.jpg,0
1_cumulus_000660.jpg,0
1_cumulus_000661.jpg,0
1_cumulus_000662.jpg,0
1_cumulus_000663.jpg,0
1_cumulus_000664.jpg,0
1_cumulus_000665.jpg,0
1_cumulus_000666.jpg,0
1_cumulus_000667.jpg,0
1_cumulus_000668.jpg,0
1_cumulus_000669.jpg,0
1_cumulus_000670.jpg,0
1_cumulus_000671.jpg,0
1_cumulus_000672.jpg,0
1_cumulus_000673.jpg,0
1_cumulus_000674.jpg,0
1_cumulus_000675.jpg,0
1_cumulus_000676.jpg,0
1_cumulus_000677.jpg,0
1_cumulus_000678.jpg,0
1_cumulus_000679.jpg,0
1_cumulus_000680.jpg,0
1_cumulus_000681.jpg,0
1_cumulus_000682.jpg,0
1_cumulus_000683.jpg,0
1_cumulus_000684.jpg,0
1_cumulus_000685.jpg,0
1_cumulus_000686.jpg,0
1_cumulus_000687.jpg,0
1_cumulus_000688.jpg,0
1_cumulus_000689.jpg,0
1_cumulus_000690.jpg,0
1_cumulus_000691.jpg,0
1_cumulus_000692.jpg,0
1_cumulus_000693.jpg,0
1_cumulus_000694.jpg,0
1_cumulus_000695.jpg,0
1_cumulus_000696.jpg,0
1_cumulus_000697.jpg,0
1_cumulus_000698.jpg,0
1_cumulus_000699.jpg,0
1_cumulus_000700.jpg,0
1_cumulus_000701.jpg,0
1_cumulus_000702.jpg,0
1_cumulus_000703.jpg,0
1_cumulus_000704.jpg,0
1_cumulus_000705.jpg,0
1_cumulus_000706.jpg,0
1_cumulus_000707.jpg,0
1_cumulus_000708.jpg,0
1_cumulus_000709.jpg,0
1_cumulus_000710.jpg,0
1_cumulus_000711.jpg,0
1_cumulus_000712.jpg,0
1_cumulus_000713.jpg,0
1_cumulus_000714.jpg,0
1_cumulus_000715.jpg,0
1_cumulus_000716.jpg,0
1_cumulus_000717.jpg,0
1_cumulus_000718.jpg,0
1_cumulus_000719.jpg,0
1_cumulus_000720.jpg,0
1_cumulus_000721.jpg,0
1_cumulus_000722.jpg,0
1_cumulus_000723.jpg,0
1_cumulus_000724.jpg,0
1_cumulus_000725.jpg,0
1_cumulus_000726.jpg,0
1_cumulus_000727.jpg,0
1_cumulus_000728.jpg,0
1_cumulus_000729.jpg,0
1_cumulus_000730.jpg,0
1_cumulus_000731.jpg,0
1_cumulus_000732.jpg,0
1_cumulus_000733.jpg,0
1_cumulus_000734.jpg,0
1_cumulus_000735.jpg,0
1_cumulus_000736.jpg,0
1_cumulus_000737.jpg,0
1_cumulus_000738.jpg,0
1_cumulus_000739.jpg,0
1_cumulus_000740.jpg,0
1_cumulus_000741.jpg,0
1_cumulus_000742.jpg,0
1_cumulus_000743.jpg,0
1_cumulus_000744.jpg,0
1_cumulus_000745.jpg,0
1_cumulus_000746.jpg,0
1_cumulus_000747.jpg,0
1_cumulus_000748.jpg,0
1_cumulus_000749.jpg,0
1_cumulus_000750.jpg,0
1_cumulus_000751.jpg,0
1_cumulus_000752.jpg,0
1_cumulus_000753.jpg,0
1_cumulus_000754.jpg,0
1_cumulus_000755.jpg,0
1_cumulus_000756.jpg,0
1_cumulus_000757.jpg,0
1_cumulus_000758.jpg,0
1_cumulus_000759.jpg,0
1_cumulus_000760.jpg,0
1_cumulus_000761.jpg,0
1_cumulus_000762.jpg,0
1_cumulus_000763.jpg,0
1_cumulus_000764.jpg,0
1_cumulus_000765.jpg,0
1_cumulus_000766.jpg,0
1_cumulus_000767.jpg,0
1_cumulus_000768.jpg,0
1_cumulus_000769.jpg,0
1_cumulus_000770.jpg,0
1_cumulus_000771.jpg,0
1_cumulus_000772.jpg,0
1_cumulus_000773.jpg,0
1_cumulus_000774.jpg,0
1_cumulus_000775.jpg,0
2_altocumulus_000001.jpg,1
2_altocumulus_000002.jpg,1
2_altocumulus_000003.jpg,1
2_altocumulus_000004.jpg,1
2_altocumulus_000005.jpg,1
2_altocumulus_000006.jpg,1
2_altocumulus_000007.jpg,1
2_altocumulus_000008.jpg,1
2_altocumulus_000009.jpg,1
2_altocumulus_000010.jpg,1
2_altocumulus_000011.jpg,1
2_altocumulus_000012.jpg,1
2_altocumulus_000013.jpg,1
2_altocumulus_000014.jpg,1
2_altocumulus_000015.jpg,1
2_altocumulus_000016.jpg,1
2_altocumulus_000017.jpg,1
2_altocumulus_000018.jpg,1
2_altocumulus_000019.jpg,1
2_altocumulus_000020.jpg,1
2_altocumulus_000021.jpg,1
2_altocumulus_000022.jpg,1
2_altocumulus_000023.jpg,1
2_altocumulus_000024.jpg,1
2_altocumulus_000025.jpg,1
2_altocumulus_000026.jpg,1
2_altocumulus_000027.jpg,1
2_altocumulus_000028.jpg,1
2_altocumulus_000029.jpg,1
2_altocumulus_000030.jpg,1
2_altocumulus_000031.jpg,1
2_altocumulus_000032.jpg,1
2_altocumulus_000033.jpg,1
2_altocumulus_000034.jpg,1
2_altocumulus_000035.jpg,1
2_altocumulus_000036.jpg,1
2_altocumulus_000037.jpg,1
2_altocumulus_000038.jpg,1
2_altocumulus_000039.jpg,1
2_altocumulus_000040.jpg,1
2_altocumulus_000041.jpg,1
2_altocumulus_000042.jpg,1
2_altocumulus_000043.jpg,1
2_altocumulus_000044.jpg,1
2_altocumulus_000045.jpg,1
2_altocumulus_000046.jpg,1
2_altocumulus_000047.jpg,1
2_altocumulus_000048.jpg,1
2_altocumulus_000049.jpg,1
2_altocumulus_000050.jpg,1
2_altocumulus_000051.jpg,1
2_altocumulus_000052.jpg,1
2_altocumulus_000053.jpg,1
2_altocumulus_000054.jpg,1
2_altocumulus_000055.jpg,1
2_altocumulus_000056.jpg,1
2_altocumulus_000057.jpg,1
2_altocumulus_000058.jpg,1
2_altocumulus_000059.jpg,1
2_altocumulus_000060.jpg,1
2_altocumulus_000061.jpg,1
2_altocumulus_000062.jpg,1
2_altocumulus_000063.jpg,1
2_altocumulus_000064.jpg,1
2_altocumulus_000065.jpg,1
2_altocumulus_000066.jpg,1
2_altocumulus_000067.jpg,1
2_altocumulus_000068.jpg,1
2_altocumulus_000069.jpg,1
2_altocumulus_000070.jpg,1
2_altocumulus_000071.jpg,1
2_altocumulus_000072.jpg,1
2_altocumulus_000073.jpg,1
2_altocumulus_000074.jpg,1
2_altocumulus_000075.jpg,1
2_altocumulus_000076.jpg,1
2_altocumulus_000077.jpg,1
2_altocumulus_000078.jpg,1
2_altocumulus_000079.jpg,1
2_altocumulus_000080.jpg,1
2_altocumulus_000081.jpg,1
2_altocumulus_000082.jpg,1
2_altocumulus_000083.jpg,1
2_altocumulus_000084.jpg,1
2_altocumulus_000085.jpg,1
2_altocumulus_000086.jpg,1
2_altocumulus_000087.jpg,1
2_altocumulus_000088.jpg,1
2_altocumulus_000089.jpg,1
2_altocumulus_000090.jpg,1
2_altocumulus_000091.jpg,1
2_altocumulus_000092.jpg,1
2_altocumulus_000093.jpg,1
